ChamberLog,HEADER,10,LotID,lot_id,character,-99999999999999,"",-99999999999999
CHAMBERTEMPERATURELOG,HEADER,22,GlassID,glass_id,character,-99999999999999,"",-99999999999999
ChamberLog,HEADER,8,Process,process,character,-99999999999999,"",-99999999999999
ChamberLog,HEADER,7,Device,device,character,-99999999999999,"",-99999999999999
ChamberLog,HEADER,6,PPID,ppid,integer,1,"",-99999999999999
ChamberLog,HEADER,5,Reseted Date,reseted_date,timestamp2,-99999999999999,"",-99999999999999
ChamberLog,HEADER,4,Occurred Date,occurred_date,timestamp2,-99999999999999,"",-99999999999999
ChamberLog,HEADER,3,Occurrence Count,occurrence_count,integer,1,"",-99999999999999
ChamberLog,HEADER,2,Error-Message,error_message,character,-99999999999999,"",-99999999999999
ChamberLog,HEADER,1,Error-Code,error_code,character,-99999999999999,"",-99999999999999
ErrorLog,HEADER,11,Chuck,chuck,character,-99999999999999,"",-99999999999999
IlluminationAutoAdjustLog,HEADER,10,3F559,slit_ndfilter_pos,integer,-99999999999999,"",-99999999999999
EXPOSUREHISTORYCOMPENSATETILTMONITOR,HEADER,11,Date Time,log_time,timestamp1,-99999999999999,"",-99999999999999
ChamberDetailLog,CHB_B,79,"",notuse1,float,-99999999999999,-99999999999999,-99999999999999
ChamberDetailLog,CHB_B,80,"",notuse2,float,-99999999999999,-99999999999999,-99999999999999
ChamberDetailLog,CHB_B,81,"",notuse3,float,-99999999999999,-99999999999999,-99999999999999
ChamberDetailLog,CHB_B,82,"",notuse4,float,-99999999999999,-99999999999999,-99999999999999
ChamberDetailLog,CHB_B,83,"",notuse5,float,-99999999999999,-99999999999999,-99999999999999
EXPOSUREHISTORYCOMPENSATETILTMONITOR,HEADER,10,LotID,lot_id,character,-99999999999999,"",-99999999999999
EXPOSUREHISTORYCOMPENSATETILTMONITOR,HEADER,9,GlassID,glass_id,character,-99999999999999,"",-99999999999999
IlluminationStatusLog,TYPE30,1,"",log_time,timestamp6,-99999999999999,"",-99999999999999
M_PSYNCHRONIZATIONERROR,TYPE10,37,"",lot_id,character,-99999999999999,"",-99999999999999
ALIGNMENTCONDITIONMONITOR[PLATEFINEMARK],HEADER,47,18458,plate_eval_light_source_right,integer,1,"",-99999999999999
ALIGNMENTCONDITIONMONITOR[PLATEFINEMARK],HEADER,46,18457,plate_eval_light_source_left,integer,1,"",-99999999999999
ALIGNMENTCONDITIONMONITOR[PLATEFINEMARK],HEADER,45,18456,plate_eval_contrast_right,integer,1,"",-99999999999999
ALIGNMENTCONDITIONMONITOR[PLATEFINEMARK],HEADER,44,18455,plate_eval_contrast_left,integer,1,"",-99999999999999
ALIGNMENTCONDITIONMONITOR[PLATEFINEMARK],HEADER,43,18454,plate_eval_light_right,integer,1,"",-99999999999999
ALIGNMENTCONDITIONMONITOR[PLATEFINEMARK],HEADER,42,18453,plate_eval_light_left,integer,1,"",-99999999999999
ALIGNMENTCONDITIONMONITOR[PLATEFINEMARK],HEADER,41,18452,plate_eval_brightness_right,integer,1,"",-99999999999999
ALIGNMENTCONDITIONMONITOR[PLATEFINEMARK],HEADER,40,18451,plate_eval_brightness_left,integer,1,"",-99999999999999
ALIGNMENTCONDITIONMONITOR[PLATEFINEMARK],HEADER,39,18450,mask_eval_light_source_right,integer,1,"",-99999999999999
ALIGNMENTCONDITIONMONITOR[PLATEFINEMARK],HEADER,38,1844F,mask_eval_light_source_left,integer,1,"",-99999999999999
ALIGNMENTCONDITIONMONITOR[PLATEFINEMARK],HEADER,37,1844E,mask_eval_contrast_right,integer,1,"",-99999999999999
ALIGNMENTCONDITIONMONITOR[PLATEFINEMARK],HEADER,36,1844D,mask_eval_contrast_left,integer,1,"",-99999999999999
ALIGNMENTCONDITIONMONITOR[PLATEFINEMARK],HEADER,35,1844C,mask_eval_light_right,integer,1,"",-99999999999999
ALIGNMENTCONDITIONMONITOR[PLATEFINEMARK],HEADER,34,1844B,mask_eval_light_left,integer,1,"",-99999999999999
ALIGNMENTCONDITIONMONITOR[PLATEFINEMARK],HEADER,33,1844A,mask_eval_brightness_right,integer,1,"",-99999999999999
ALIGNMENTCONDITIONMONITOR[PLATEFINEMARK],HEADER,32,18449,mask_eval_brightness_left,integer,1,"",-99999999999999
ADCMEASUREMENT,TYPE20,2,"",step,integer,1,"",-99999999999999
ADCMEASUREMENT,TYPE20,1,"",plate,integer,1,"",-99999999999999
MASKBENDMONITOR3,HEADER,3,Chuck,chuck,character,-99999999999999,"",-99999999999999
ADCMEASUREMENT,TYPE20,27,"",log_time,timestamp5,-99999999999999,"",-99999999999999
ADCMEASUREMENT,TYPE20,26,"",lot_id,character,-99999999999999,"",-99999999999999
ADCMEASUREMENT,TYPE20,25,"",glass_id,character,-99999999999999,"",-99999999999999
ADCMEASUREMENT,TYPE20,24,"",baselayermachine_no,character,-99999999999999,"",-99999999999999
ADCMEASUREMENT,TYPE20,23,"",p3_measnum,integer,1,"",-99999999999999
ADCMEASUREMENT,TYPE20,22,"",p2_measnum,integer,1,"",-99999999999999
ALIGNMENTCONDITIONMONITOR[PLATEFINEMARK],HEADER,49,LotID,lot_id,character,-99999999999999,"",-99999999999999
ALIGNMENTCONDITIONMONITOR[PLATEFINEMARK],HEADER,48,GlassID,glass_id,character,-99999999999999,"",-99999999999999
ErrorLog,TYPE10,8,"",process,character,-99999999999999,"",-99999999999999
ALIGNMENTCONDITIONMONITOR[PLATEFINEMARK],HEADER,14,1843B,mp_avg_eval_contrast_left,integer,1,"",-99999999999999
ALIGNMENTCONDITIONMONITOR[PLATEFINEMARK],HEADER,13,1843A,mp_avg_eval_light_right,integer,1,"",-99999999999999
ALIGNMENTCONDITIONMONITOR[PLATEFINEMARK],HEADER,12,18439,mp_avg_eval_light_left,integer,1,"",-99999999999999
ALIGNMENTCONDITIONMONITOR[PLATEFINEMARK],HEADER,11,18438,mp_avg_eval_brightness_right,integer,1,"",-99999999999999
ErrorLog,TYPE10,3,"",occurrence_count,integer,1,"",-99999999999999
ALIGNMENTCONDITIONMONITOR[PLATEFINEMARK],HEADER,9,18436,total_right,integer,1,"",-99999999999999
ALIGNMENTCONDITIONMONITOR[PLATEFINEMARK],HEADER,8,18435,total_left,integer,1,"",-99999999999999
TVPREMONITOR,TYPE20,8,"",t,integer,1000,msec,-99999999999999
TVPREMONITOR,TYPE20,7,"",y,integer,1000,nm,-99999999999999
TVPREMONITOR,TYPE20,6,"",x,integer,1000,nm,-99999999999999
TVPREMONITOR,TYPE20,5,"",yr,integer,1000,nm,-99999999999999
TVPREMONITOR,TYPE20,4,"",xr,integer,1000,nm,-99999999999999
TVPREMONITOR,TYPE20,3,"",yl,integer,1000,nm,-99999999999999
TVPREMONITOR,TYPE20,2,"",xl,integer,1000,nm,-99999999999999
ALIGNMENTCONDITIONMONITOR[PLATEFINEMARK],HEADER,7,18471,tuning_status_adj,character,-99999999999999,"",-99999999999999
ALIGNMENTCONDITIONMONITOR[PLATEFINEMARK],HEADER,6,18470,tuning_status_elem,character,-99999999999999,"",-99999999999999
ALIGNMENTCONDITIONMONITOR[PLATEFINEMARK],HEADER,5,18434,result_eval,character,-99999999999999,"",-99999999999999
ALIGNMENTCONDITIONMONITOR[PLATEFINEMARK],HEADER,4,18433,result_meas,character,-99999999999999,"",-99999999999999
ALIGNMENTCONDITIONMONITOR[PLATEFINEMARK],HEADER,3,18432,pos,character,-99999999999999,"",-99999999999999
ALIGNMENTCONDITIONMONITOR[PLATEFINEMARK],HEADER,2,18431,step,integer,1,"",-99999999999999
ALIGNMENTCONDITIONMONITOR[PLATEFINEMARK],HEADER,1,18430,plate,integer,1,"",-99999999999999
ErrorLog,HEADER,8,Process,process,character,-99999999999999,"",-99999999999999
ErrorLog,HEADER,6,PPID,ppid,character,-99999999999999,"",-99999999999999
ErrorLog,HEADER,5,Reseted Date,reseted_date,timestamp2,-99999999999999,"",-99999999999999
ALIGNMENTCONDITIONMONITOR[PLATEFINEMARK],HEADER,28,18445,image_filter,character,-99999999999999,"",-99999999999999
ALIGNMENTCONDITIONMONITOR[PLATEFINEMARK],HEADER,27,18483,white_led_right_bpf,character,-99999999999999,"",-99999999999999
ALIGNMENTCONDITIONMONITOR[PLATEFINEMARK],HEADER,26,18485,white_led_right_value,integer,1,"",-99999999999999
ALIGNMENTCONDITIONMONITOR[PLATEFINEMARK],HEADER,25,18482,white_led_left_bpf,character,-99999999999999,"",-99999999999999
ALIGNMENTCONDITIONMONITOR[PLATEFINEMARK],HEADER,24,18484,white_led_left_value,integer,1,"",-99999999999999
ALIGNMENTCONDITIONMONITOR[PLATEFINEMARK],HEADER,23,18444,hg_filter_right,character,-99999999999999,"",-99999999999999
ALIGNMENTCONDITIONMONITOR[PLATEFINEMARK],HEADER,22,18443,hg_filter_left,character,-99999999999999,"",-99999999999999
ALIGNMENTCONDITIONMONITOR[PLATEFINEMARK],HEADER,21,18442,led2_right,integer,1,"",-99999999999999
ALIGNMENTCONDITIONMONITOR[PLATEFINEMARK],HEADER,20,18441,led2_left,integer,1,"",-99999999999999
ALIGNMENTCONDITIONMONITOR[PLATEFINEMARK],HEADER,19,18440,led1_right,integer,1,"",-99999999999999
ALIGNMENTCONDITIONMONITOR[PLATEFINEMARK],HEADER,18,1843F,led1_left,integer,1,"",-99999999999999
ALIGNMENTCONDITIONMONITOR[PLATEFINEMARK],HEADER,17,1843E,mp_avg_eval_light_source_right,integer,1,"",-99999999999999
ALIGNMENTCONDITIONMONITOR[PLATEFINEMARK],HEADER,16,1843D,mp_avg_eval_light_source_left,integer,1,"",-99999999999999
EACHSHOTILLUMINATIONAUTOADJUSTMONITOR,HEADER,13,Date Time,log_time,timestamp1,-99999999999999,"",-99999999999999
M_PSYNCHRONIZATIONERROR,TYPE20,36,"",glass_id,character,-99999999999999,"",-99999999999999
OperationLog,TYPE10,1,"",log_time,timestamp2,-99999999999999,"",-99999999999999
ADCCOMPENSATION,TYPE20,38,"",log_time,timestamp5,-99999999999999,"",-99999999999999
ADCCOMPENSATION,TYPE20,37,"",lot_id,character,-99999999999999,"",-99999999999999
ADCCOMPENSATION,TYPE20,36,"",glass_id,character,-99999999999999,"",-99999999999999
ADCCOMPENSATION,TYPE20,35,"",base_layer_machine_no,integer,-99999999999999,"",-99999999999999
LiPSFocus,HEADER,20,GlassID,glass_id,character,-99999999999999,"",-99999999999999
LIPSLogFocus,TYPE30,2,"",device,character,-99999999999999,"",-99999999999999
ALIGNMENTIMAGEEVALUATIONMONITOR,HEADER,15,14967,white_led_right_value,integer,1,"",-99999999999999
ALIGNMENTIMAGEEVALUATIONMONITOR,HEADER,14,14964,white_led_left_bpf,character,-99999999999999,"",-99999999999999
ALIGNMENTIMAGEEVALUATIONMONITOR,HEADER,13,14966,white_led_left_value,integer,1,"",-99999999999999
ALIGNMENTIMAGEEVALUATIONMONITOR,HEADER,12,1490A,led2_right,integer,1,"",-99999999999999
ALIGNMENTIMAGEEVALUATIONMONITOR,HEADER,11,14909,led2_left,integer,1,"",-99999999999999
ALIGNMENTIMAGEEVALUATIONMONITOR,HEADER,10,14908,led1_right,integer,1,"",-99999999999999
ALIGNMENTIMAGEEVALUATIONMONITOR,HEADER,9,14907,led1_left,integer,1,"",-99999999999999
ALIGNMENTIMAGEEVALUATIONMONITOR,HEADER,6,14904,evaluation_right,integer,1,"",-99999999999999
ALIGNMENTIMAGEEVALUATIONMONITOR,HEADER,5,14903,evaluation_left,integer,1,"",-99999999999999
ALIGNMENTIMAGEEVALUATIONMONITOR,HEADER,4,14902,result,character,-99999999999999,"",-99999999999999
ALIGNMENTIMAGEEVALUATIONMONITOR,HEADER,3,14901,pos,character,-99999999999999,"",-99999999999999
ALIGNMENTIMAGEEVALUATIONMONITOR,HEADER,2,14900,step,integer,1,"",-99999999999999
ALIGNMENTIMAGEEVALUATIONMONITOR,HEADER,1,148FF,plate,integer,1,"",-99999999999999
ErrorLog,TYPE10,1,"",error_code,character,-99999999999999,"",-99999999999999
ALIGNMENTIMAGEEVALUATIONMONITOR,HEADER,25,Chuck,chuck,character,-99999999999999,"",-99999999999999
ALIGNMENTIMAGEEVALUATIONMONITOR,HEADER,24,Date Time,log_time,timestamp1,-99999999999999,"",-99999999999999
ALIGNMENTIMAGEEVALUATIONMONITOR,HEADER,23,LotID,lot_id,character,-99999999999999,"",-99999999999999
StatusMonitor,HEADER,1,type,type,chatracter,-99999999999999,"",-99999999999999
SICAXISPOSITIONMONITOR,HEADER,3,34AAF,cp,integer,-99999999999999,"",-99999999999999
SICAXISPOSITIONMONITOR,HEADER,2,34AAE,step,integer,-99999999999999,"",-99999999999999
TVPREMONITOR,TYPE10,12,"",log_time,timestamp5,-99999999999999,"",-99999999999999
TVPREMONITOR,TYPE10,11,"",lot_id,character,-99999999999999,"",-99999999999999
TVPREMONITOR,TYPE10,10,"",glass_id,character,-99999999999999,"",-99999999999999
PLATETEMPERATUREMONITOR,HEADER,12,Device,device,character,-99999999999999,"",-99999999999999
PLATETEMPERATUREMONITOR,HEADER,11,Date Time,log_time,timestamp1,-99999999999999,"",-99999999999999
PLATETEMPERATUREMONITOR,HEADER,10,LotID,lot_id,character,-99999999999999,"",-99999999999999
TVPREMONITOR,TYPE10,1,"",plate,integer,1,"",-99999999999999
STAGEPOSITIONMONITOR,HEADER,2,28000,step,integer,1,"",-99999999999999
StatusMonitor,HEADER,4,Plate,plate,integer,-99999999999999,"",-99999999999999
SMBPositionAdjustLog,HEADER,2,10B92,status,character,-99999999999999,"",-99999999999999
STATICELECTRICITYMONITOR3,HEADER,1,14041,plate,integer,1,"",-99999999999999
STAGEACCURACY[ALIGNMENT],HEADER,13,Chuck,chuck,character,-99999999999999,"",-99999999999999
STAGEACCURACY[ALIGNMENT],HEADER,12,Date Time,log_time,timestamp1,-99999999999999,"",-99999999999999
STAGEACCURACY[ALIGNMENT],HEADER,11,LotID,lot_id,character,-99999999999999,"",-99999999999999
STAGEACCURACY[ALIGNMENT],HEADER,10,GlassID,glass_id,character,-99999999999999,"",-99999999999999
TVPREMONITOR,HEADER,13,Chuck,chuck,character,-99999999999999,"",-99999999999999
STAGEVACUUMMONITOR,TYPE20,20,"",front_out_v_vac,integer,100,0.01kPa,-99999999999999
STAGEVACUUMMONITOR,TYPE20,22,"",back_out_v_vac,integer,100,0.01kPa,-99999999999999
STAGEVACUUMMONITOR,TYPE20,21,"",front_out_h_vac,integer,100,0.01kPa,-99999999999999
STAGEVACUUMMONITOR,TYPE20,19,"",back_in5_vac,integer,100,0.01kPa,-99999999999999
STAGEVACUUMMONITOR,TYPE20,18,"",back_in4_vac,integer,100,0.01kPa,-99999999999999
STAGEVACUUMMONITOR,TYPE20,17,"",back_in3_vac,integer,100,0.01kPa,-99999999999999
STAGEVACUUMMONITOR,TYPE20,16,"",back_in2_vac,integer,100,0.01kPa,-99999999999999
ALIGNMENTIMAGEEVALUATIONMONITOR,HEADER,8,14906,hg_right,integer,1,"",-99999999999999
M_PSYNCHRONIZATIONERROR,HEADER,39,2424F,chuck,character,-99999999999999,"",-99999999999999
StatusMonitor,HEADER,13,APC,apc,integer,-99999999999999,"",-99999999999999
StatusMonitor,HEADER,12,KeepLotFDCStatus,keep_lot_fdc_status,integer,-99999999999999,"",-99999999999999
StatusMonitor,HEADER,11,BendGlassSlot(Mask),bend_glass_slot,character,-99999999999999,"",-99999999999999
StatusMonitor,HEADER,10,GlassID,glass_id,character,-99999999999999,"",-99999999999999
StatusMonitor,HEADER,7,Process,process,character,-99999999999999,"",-99999999999999
StatusMonitor,HEADER,3,Event,event,character,-99999999999999,"",-99999999999999
StatusMonitor,HEADER,2,Date Time,log_time,timestamp3,-99999999999999,"",-99999999999999
STATICELECTRICITYMONITOR,HEADER,1,14041,plate,integer,1,"",-99999999999999
ChamberDetailLog,CHB_B,84,"",notuse6,float,-99999999999999,-99999999999999,-99999999999999
ChamberDetailLog,CHB_B,85,"",notuse7,float,-99999999999999,-99999999999999,-99999999999999
STAGEACCURACY[ALIGNMENT],HEADER,9,235A9,sync_t_ave_min,floart,1000,msec,-99999999999999
ChamberDetailLog,CHB_B,86,"",notuse8,float,-99999999999999,-99999999999999,-99999999999999
ChamberDetailLog,CHB_B,87,"",um_fan_frequency,float,-99999999999999,-99999999999999,-99999999999999
UMACCELERATIONMONITOR,HEADER,17,233DE,acc_trap_upper_y_max,integer,1000,mG,-99999999999999
PRESCANCOMPENSATIONMONITOR,HEADER,9,216A3,expo_start_pos_psp,float,1000,ms,-99999999999999
UmTemperatureLog,HEADER,9,20419,temperature_upper_l,integer,100,degree,-99999999999999
UmTemperatureSourceLog,HEADER,11,2040F,mag,float,100,degree,-99999999999999
UmTemperatureSourceLog,HEADER,10,2040E,side,float,100,degree,-99999999999999
ChamberDetailLog,CHB_B,88,"",um_fan_output_current,float,-99999999999999,-99999999999999,-99999999999999
PRESCANCOMPENSATIONMONITOR,HEADER,6,216A0,expo_start_pos_psy,float,1000000,nm,-99999999999999
STAGEACCURACY[ALIGNMENT],HEADER,8,235A8,sync_t_ave_max,floart,1000,msec,-99999999999999
STAGEACCURACY[ALIGNMENT],HEADER,7,235A5,sync_y_ave_min,floart,1000,nm,-99999999999999
STAGEACCURACY[ALIGNMENT],HEADER,6,235A4,sync_y_ave_max,floart,1000,nm,-99999999999999
STAGEACCURACY[ALIGNMENT],HEADER,5,235A1,sync_x_ave_min,floart,1000,nm,-99999999999999
ChamberDetailLog,CHB_B,89,"",um_fan_power_consumption,float,-99999999999999,-99999999999999,-99999999999999
ChamberDetailLog,CHB_B,90,"",chiller_ms_source_temperature,float,-99999999999999,-99999999999999,-99999999999999
STAGEACCURACY[ALIGNMENT],HEADER,4,235A0,sync_x_ave_max,floart,1000,nm,-99999999999999
ChamberDetailLog,CHB_B,91,"",chiller_ms_use_temperature,float,-99999999999999,-99999999999999,-99999999999999
UMACCELERATIONMONITOR,HEADER,3,233D0,acc_convex_x_max,integer,1000,mG,-99999999999999
UMACCELERATIONMONITOR,HEADER,6,233D3,acc_convex_y_msy,integer,1000000,nm,-99999999999999
UMACCELERATIONMONITOR,HEADER,5,233D2,acc_convex_y_max,integer,1000,mG,-99999999999999
UMACCELERATIONMONITOR,HEADER,4,233D1,acc_convex_x_msy,integer,1000000,nm,-99999999999999
ChamberDetailLog,CHB_B,92,"",chiller_ms_heater_mv,float,-99999999999999,-99999999999999,-99999999999999
ChamberDetailLog,CHB_B,93,"",chiller_ps_x_z_source_temperature,float,-99999999999999,-99999999999999,-99999999999999
TVPREMONITOR,HEADER,8,1408A,t,integer,1000,msec,-99999999999999
UmHeaterLog,HEADER,17,CONVEX COOL,convex_cool_h1000,float,10,%,-99999999999999
UmHeaterLog,HEADER,16,UPPER,upper_h1000,float,10,%,-99999999999999
UMACCELERATIONMONITOR[MA_MSD],HEADER,14,2490B,opt_z_ma_max,integer,1000,nG,-99999999999999
ChamberDetailLog,CHB_B,94,"",chiller_ps_x_z_use_temperature,float,-99999999999999,-99999999999999,-99999999999999
ChamberDetailLog,CHB_B,95,"",chiller_ps_x_z_heater_mv,float,-99999999999999,-99999999999999,-99999999999999
PLATEAAMONITOR,HEADER,4,14095,yl,integer,1000,nm,-99999999999999
ChamberDetailLog,CHB_B,96,"",chiller_ps_y_source_temperature,float,-99999999999999,-99999999999999,-99999999999999
ChamberDetailLog,CHB_B,97,"",chiller_ps_y_use_temperature,float,-99999999999999,-99999999999999,-99999999999999
UMACCELERATIONMONITOR,HEADER,15,233DC,acc_trap_upper_x_max,integer,1000,mG,-99999999999999
UMACCELERATIONMONITOR,HEADER,14,233DB,acc_concave_z_msy,integer,1000000,nm,-99999999999999
UMACCELERATIONMONITOR,HEADER,13,233DA,acc_concave_z_max,integer,1000,mG,-99999999999999
UMACCELERATIONMONITOR,HEADER,12,233D9,acc_concave_y_msy,integer,1000000,nm,-99999999999999
UMACCELERATIONMONITOR,HEADER,11,233D8,acc_concave_y_max,integer,1000,mG,-99999999999999
ChamberDetailLog,CHB_B,98,"",chiller_ps_y_heater_mv,float,-99999999999999,-99999999999999,-99999999999999
ChamberDetailLog,CHB_B,99,"",chiller_psm_source_temperature,float,-99999999999999,-99999999999999,-99999999999999
ChamberDetailLog,CHB_B,100,"",chiller_psm_use_temperature,float,-99999999999999,-99999999999999,-99999999999999
UmHeaterLog,HEADER,3,20453,concave_cool,float,10,%,-99999999999999
PLATETEMPERATUREMONITOR,HEADER,6,2415A,plate_temp3,integer,10,0.1degree,-99999999999999
ChamberDetailLog,CHB_B,101,"",chiller_psm_heater_mv,float,-99999999999999,-99999999999999,-99999999999999
ChamberDetailLog,CHB_B,102,"",um_cda_concave_source_temperature,float,-99999999999999,-99999999999999,-99999999999999
SPLITMODEOFFSETMONITOR,HEADER,3,Dose,dose,float,1000,0.1mj/cm2,-99999999999999
ChamberDetailLog,CHB_B,103,"",um_cda_concave_use_temperature,float,-99999999999999,-99999999999999,-99999999999999
TiltMeasurementLog,HEADER,8,248B8,torsion,integer,1000,nm,-99999999999999
TiltMeasurementLog,HEADER,7,248B7,rolling,integer,1000,msec,-99999999999999
TVPREMONITOR,HEADER,7,14089,y,integer,1000,nm,-99999999999999
TVPREMONITOR,HEADER,5,1408F,yr,integer,1000,nm,-99999999999999
TiltMeasurementLog,HEADER,4,248B5,blt,integer,1000,nm,-99999999999999
UmHeaterLog,HEADER,4,20456,lower2,float,10,%,-99999999999999
ChamberDetailLog,CHB_B,104,"",um_cda_concave_heater_mv,float,-99999999999999,-99999999999999,-99999999999999
ChamberDetailLog,CHB_B,105,"",um_cda_trapezoid_side_source_temperature,float,-99999999999999,-99999999999999,-99999999999999
ChamberDetailLog,CHB_B,106,"",um_cda_trapezoid_side_use_temperature,float,-99999999999999,-99999999999999,-99999999999999
ChamberDetailLog,CHB_B,107,"",um_cda_trapezoid_side_heater_mv,float,-99999999999999,-99999999999999,-99999999999999
STATICELECTRICITYMONITOR,HEADER,3,24235,voltage,integer,1,V,-99999999999999
ChamberDetailLog,CHB_B,108,"",um_cda_trapezoid_center_source_temperature,float,-99999999999999,-99999999999999,-99999999999999
UmTemperatureLog,HEADER,6,20416,temperature_concave_lower_c,integer,100,degree,-99999999999999
UMACCELERATIONMONITOR,HEADER,7,233D4,acc_convex_z_max,integer,1000,mG,-99999999999999
UMACCELERATIONMONITOR,HEADER,8,233D5,acc_convex_z_msy,integer,1000000,nm,-99999999999999
ChamberDetailLog,CHB_B,109,"",um_cda_trapezoid_center_use_temperature,float,-99999999999999,-99999999999999,-99999999999999
ChamberDetailLog,CHB_B,110,"",um_cda_trapezoid_center_heater_mv,float,-99999999999999,-99999999999999,-99999999999999
ChamberDetailLog,CHB_B,111,"",um_cda_convex_source_temperature,float,-99999999999999,-99999999999999,-99999999999999
ChamberDetailLog,CHB_B,112,"",um_cda_convex_use_temperature,float,-99999999999999,-99999999999999,-99999999999999
ChamberDetailLog,CHB_B,113,"",um_cda_convex_heater_mv,float,-99999999999999,-99999999999999,-99999999999999
ChamberDetailLog,CHB_B,114,"",um_cda_mag_source_temperature,float,-99999999999999,-99999999999999,-99999999999999
ChamberDetailLog,CHB_B,115,"",um_cda_mag_use_temperature,float,-99999999999999,-99999999999999,-99999999999999
ChamberDetailLog,CHB_B,116,"",um_cda_mag_heater_mv,float,-99999999999999,-99999999999999,-99999999999999
ChamberDetailLog,CHB_B,117,"",chiller_after_cool_temperature,float,-99999999999999,-99999999999999,-99999999999999
ChamberDetailLog,CHB_B,118,"",chiller_after_cool_temperature_mv,float,-99999999999999,-99999999999999,-99999999999999
ChamberDetailLog,CHB_B,119,"",um_cda_after_cooling_temperature,float,-99999999999999,-99999999999999,-99999999999999
ChamberDetailLog,CHB_B,120,"",um_cda_after_cool_temperature_mv,float,-99999999999999,-99999999999999,-99999999999999
ChamberDetailLog,CHB_B,121,"",chiller_evaporation_pressure,float,-99999999999999,-99999999999999,-99999999999999
UMACCELERATIONMONITOR[MA_MSD],HEADER,12,24909,opt_z_msd_max,integer,1000,nG,-99999999999999
UMACCELERATIONMONITOR,HEADER,16,233DD,acc_trap_upper_x_msy,integer,1000000,nm,-99999999999999
ChamberDetailLog,CHB_B,122,"",chiller_evaporation_pressure_mv,float,-99999999999999,-99999999999999,-99999999999999
ChamberDetailLog,CHB_B,123,"",chiller_condensation_pressure,float,-99999999999999,-99999999999999,-99999999999999
UMACCELERATIONMONITOR[MA_MSD],HEADER,7,24904,opt_y_msd_msy_pos,integer,1000000,nm,-99999999999999
UmTemperatureSourceLog,HEADER,2,20406,temp_control,float,100,degree,-99999999999999
UMACCELERATIONMONITOR[MA_MSD],HEADER,6,24903,opt_x_ma_max,integer,1000,nG,-99999999999999
UMACCELERATIONMONITOR[MA_MSD],HEADER,5,24902,opt_x_ma_msy_pos,integer,1000000,nm,-99999999999999
UMACCELERATIONMONITOR[MA_MSD],HEADER,3,24900,opt_x_msd_msy_pos,integer,1000000,nm,-99999999999999
ChamberDetailLog,CHB_B,124,"",chiller_condensation_pressure_mv,float,-99999999999999,-99999999999999,-99999999999999
UmTemperatureControlLog,HEADER,6,20422,use_pv_lower1,integer,100,degree,-99999999999999
UmTemperatureControlLog,HEADER,5,2041F,use_pv_upper2,integer,100,degree,-99999999999999
UmTemperatureControlLog,HEADER,4,20423,use_pv_lower2,integer,100,degree,-99999999999999
UmTemperatureControlLog,HEADER,3,20420,use_pv_concave_cool,integer,100,degree,-99999999999999
STAGESYNCERRORCANCELMONITOR,HEADER,4,14A03,tv_meas_xl_before_cancel,integer,1000,nm,-99999999999999
TiltMeasurementLog,HEADER,2,248B2,flt,integer,1000,nm,-99999999999999
UmTemperatureLog,HEADER,4,20414,temperature_concave_upper_r,integer,100,degree,-99999999999999
UMACCELERATIONMONITOR[MA_MSD],HEADER,4,24901,opt_x_msd_max,integer,1000,nG,-99999999999999
ChamberDetailLog,CHB_B,125,"",chiller_discharge_pressure,float,-99999999999999,-99999999999999,-99999999999999
ChamberDetailLog,CHB_B,126,"",chiller_discharge_pressure_mv,float,-99999999999999,-99999999999999,-99999999999999
PRESCANCOMPENSATIONMONITOR,HEADER,13,216A7,expo_end_pos_psp,float,1000,ms,-99999999999999
STAGEVACUUMMONITOR,HEADER,10,241B5,front_out_v_vac,integer,100,0.01kPa,-99999999999999
UMACCELERATIONMONITOR[MA_MSD],HEADER,17,2490E,convex_x_ma_msy_pos,integer,1000000,nm,-99999999999999
UMACCELERATIONMONITOR[MA_MSD],HEADER,16,2490D,convex_x_msd_max,integer,1000,nG,-99999999999999
STAGESYNCERRORCANCELMONITOR,HEADER,14,14A0D,tv_meas_yr_after_cancel,integer,1000,nm,-99999999999999
STAGEVACUUMMONITOR,HEADER,15,24179,back_in3_vac,integer,100,0.01kPa,-99999999999999
STAGEVACUUMMONITOR,HEADER,14,24178,back_in2_vac,integer,100,0.01kPa,-99999999999999
STAGEVACUUMMONITOR,HEADER,13,24177,back_in1_vac,integer,100,0.01kPa,-99999999999999
STAGEVACUUMMONITOR,HEADER,12,24176,back_in0_vac,integer,100,0.01kPa,-99999999999999
STAGEVACUUMMONITOR,HEADER,11,241B7,front_out_h_vac,integer,100,0.01kPa,-99999999999999
STAGEVACUUMMONITOR,HEADER,9,2417B,front_in5_vac,integer,100,0.01kPa,-99999999999999
STAGEVACUUMMONITOR,HEADER,17,2417C,back_in5_vac,integer,100,0.01kPa,-99999999999999
STAGEVACUUMMONITOR,HEADER,16,2417A,back_in4_vac,integer,100,0.01kPa,-99999999999999
STAGEVACUUMMONITOR,HEADER,8,2416A,front_in4_vac,integer,100,0.01kPa,-99999999999999
TVPREMONITOR,HEADER,4,1408E,xr,integer,1000,nm,-99999999999999
ChamberDetailLog,CHB_B,127,"",chiller_refrigerant_Inhalation_temperature,float,-99999999999999,-99999999999999,-99999999999999
